doctor_id,Doctor,hospital_id
7680,Christopher Fleming,11276
32647,Robert Higgins,26211
348,Adrian Powell,18748
661,Alexander Rivera,28151
30395,Pam Johnson,30682
38563,Tracy Howard,38317
26623,Matthew Taylor,1147
35037,Sharon Harding,2761
23208,Kristine Browning,14288
37993,Timothy Kim,26103
20090,Joshua Ross,393
24184,Linda Adams,7757
32141,Richard Andrews,17305
20526,Julie Warren,1274
2461,Angela Mathis,22620
4090,Beth Williams,2540
498,Alejandra Williams,13826
17383,Jennifer Mitchell,24546
4388,Bradley Hunter,35485
38222,Todd Houston,30093
27575,Michael Grant,15456
10540,Debra Carpenter,14629
1325,Amanda Johnson,32171
19677,Joseph Flores,4396
23350,Kyle Gray,23067
34243,Sarah Jackson,809
1144,Alyssa Cox,23295
2439,Angela Johnson,27923
10393,Debbie Browning,23063
15952,James Smith,29367
4697,Brandy Nichols,18604
17443,Jennifer Roach,13581
22106,Kenneth Beltran,19417
12406,Elizabeth Freeman,34761
12361,Elizabeth Campbell,37019
23494,Larry Collier,15041
24555,Lisa Howell,22889
12591,Ellen Bailey,28882
22706,Kimberly Gregory,26875
38079,Timothy Williams,18123
8812,Crystal Thompson,39333
18673,John Bryant,4352
32526,Robert Brewer,31478
1927,Andrea Bentley,39467
8614,Craig Allen,2523
34900,Shannon Hicks,23153
38327,Toni Russell,23449
2612,Anita Ortega,2728
3000,Anthony Lopez,37565
37988,Timothy Johnson,19136
13059,Erica Gallagher,13319
26884,Megan Zimmerman,9708
23392,Kyle Nelson,21085
37538,Thomas Cross,12066
35864,Stephanie Howard,8893
11610,Dr. Alex Clark,37138
19807,Joseph Powers,13710
22409,Kevin Mack,840
34400,Savannah Mahoney,20213
37104,Taylor Juarez,24008
35966,Stephanie Thompson,12193
7899,Christopher Ross,35357
6423,Cassandra Howe,7609
14524,Hannah Garcia,39116
31701,Raymond Mercer,10651
39667,Wendy Morgan,17172
8993,Cynthia Sanders,28889
27744,Michael Munoz,13291
13679,Frederick Smith,23679
32430,Ricky King,38273
32204,Richard Fox,6268
657,Alexander Preston,1616
35670,Stacey Weaver,27505
8259,Cole Harris,22230
22760,Kimberly Martinez,26540
9226,Daniel Calhoun,36831
40281,Zachary Lopez,37807
12015,Dwayne Bradley,26853
13543,Francisco Gray,19138
34814,Shane Mcintosh,15614
21217,Katherine Taylor,8417
23733,Laura Shaw,12929
36613,Susan Wheeler,27633
37890,Tim Rodriguez,2925
35880,Stephanie Lamb,23762
13564,Frank Bell,22845
35457,Sherry Parker,35047
9325,Daniel Johnson,13085
28942,Mr. Joseph Smith,8731
134,Abigail Flores,38864
25511,Maria Hernandez,36434
38445,Tonya Potter,16643
20039,Joshua Meyer,38698
35689,Stacy Bender,21409
18885,John Moore,23050
27492,Michael Craig,23181
7566,Christine Wood,12531
27299,Melissa White,23364
10075,David Obrien,23908
26409,Matthew Clark,24044
27974,Michele Alvarez,10995
30811,Patrick Ross,17310
26666,Maureen Jones,24241
12827,Eric Beard,36708
8312,Colleen Lawrence,11381
35762,Stefanie Howard,20991
25968,Mark Wallace,9021
29997,Nichole Washington,6950
13759,Gabrielle Brown,18622
34692,Sean Ortiz,28961
15501,Jacqueline Monroe,13575
30135,Nicole Manning,29541
11359,Donna Callahan,10116
3573,Ashley Warner,17559
30244,Noah Schultz,9552
6431,Cassandra Martinez,29623
32614,Robert Gomez,29938
303,Adam Torres,12436
10281,Dawn Mcintosh,11838
8240,Cody Shaw,18294
33483,Ryan Mclean,10663
28857,Mr. Evan Long PhD,5654
11893,Dr. William Santiago,13152
22656,Kimberly Conner,3877
22147,Kenneth Glass,14794
31346,Preston Werner,21538
32938,Robin Davis,10475
718,Alexandra Kim,14165
10057,David Moore,27651
18645,John Barker,28921
37074,Taylor Dillon,10011
27792,Michael Preston,19701
25743,Mark Brown,8444
1188,Alyssa Tapia,12282
20556,Justin Carey,19840
22313,Kevin Chan,32980
14296,Gregory Braun,19153
38212,Todd Evans,36467
11264,Donald Hebert,38310
13142,Erik Santos,14245
11032,Diana Lee,25087
8509,Cory Mitchell,4076
28217,Michelle Moses,23102
17299,Jennifer Herman,30734
9544,Danielle Jennings,10607
26400,Matthew Calhoun,13885
25323,Marcus Green,26438
22004,Kelly Warren,23421
17470,Jennifer Smith,36367
35310,Shelia Burns,37023
14103,Gina Jackson,6615
16519,Jason Jackson,28211
36202,Steven Burgess,27844
22230,Kenneth Simmons,2940
27052,Melinda Valencia,2041
2618,Anita Ramos,39486
5232,Brian Wright,21327
1119,Alvin Guzman,5969
32437,Ricky Nguyen,24914
30211,Nicole Weaver,24266
19037,John Whitney,9771
12813,Emma Yang,24440
35523,Sierra Kerr,6477
15611,James Austin,12131
17473,Jennifer Snyder,33905
6331,Casey Baker,7883
20117,Joshua Vargas,1178
5797,Calvin Evans,18405
30294,Olivia Morales,30654
18052,Jessica Leblanc,18224
22860,Kimberly Vargas,23376
24964,Lucas Woods,4060
33644,Samantha Contreras,18665
3554,Ashley Steele,20628
32354,Richard Stokes,5248
31054,Paula Herrera,19542
11297,Donald Nguyen,1187
19351,Jonathon Galvan,10845
18411,Joan Mccarty,33584
16633,Jason Stokes,3695
33205,Ronald Stafford,3197
31765,Rebecca Davis,29941
21328,Kathleen Wheeler,37012
8147,Clifford Wilson,31636
33508,Ryan Patterson,2830
21427,Kathryn Wong,22447
1795,Amy Perry,3323
18550,Joe Hicks,29393
53,Aaron Johnson,24209
25421,Margaret Massey,22907
30477,Pamela Miller,8215
7779,Christopher King,20374
10414,Debbie Peters,1173
39996,William Paul,22814
11994,Dustin Russell,27973
28913,Mr. Jimmy Gonzales,37663
30109,Nicole Johnson,31634
27708,Michael Mcdaniel,31106
18729,John Dixon,16390
15870,James Murphy,16070
16508,Jason Hernandez,16986
24697,Lisa Thompson,23369
36943,Tanya Gutierrez,21871
7942,Christopher Stevens,20515
2793,Anne Alvarez,2222
35550,Sonya Fletcher,6365
11287,Donald Maynard,12681
17939,Jessica Byrd,3276
14032,George Thompson,29818
24686,Lisa Small,24223
38415,Tonya Dodson,33982
40037,William Scott,35697
32588,Robert Evans,31145
13535,Francis Stout,17015
16363,Jasmine Jimenez,10890
32710,Robert Martinez,14184
29773,Nathaniel Williams,20208
28263,Michelle Shepard,13808
2000,Andrea Mitchell,18591
25609,Marie Glass,2925
33422,Ryan Fisher,12823
14786,Heather Petty,26621
30202,Nicole Stevenson,10151
28604,Monica Costa,23333
19652,Joseph Copeland,8401
9356,Daniel Mayer,37254
7189,Christian Allen,24739
1708,Amy Gonzales,15800
38616,Tracy Sandoval,5382
9323,Daniel James,4719
22274,Kerry Johnson,34990
5199,Brian Strong,16481
7586,Christopher Barnes,20944
218,Adam Gray,28706
27877,Michael Thomas,9684
31988,Reginald Williams,11199
33554,Ryan Tran,14265
23833,Lauren Hines,32908
17759,Jerry Farley,10884
5859,Cameron Smith,4045
21989,Kelly Spencer,29817
27832,Michael Russell,7356
36026,Stephen Davis,229
19743,Joseph Lee,13928
22907,Krista Hess,9860
12105,Eddie Williams,23393
12592,Ellen Brown,33
35765,Stefanie Martinez,22081
23885,Lauren Stevens,10461
15420,Jacob Soto,25239
24462,Lisa Carrillo,10538
14803,Heather Santiago,28224
16189,Janet Holt,9894
9605,Danielle Turner,2515
1291,Amanda Grant,5110
17096,Jeffrey Wilkinson,19611
11821,Dr. Michael Peters,23258
7719,Christopher Griffin,9975
9345,Daniel Lucero,25875
12297,Eileen Sanchez,144
28517,Mitchell Kerr,29853
1430,Amanda Simmons,13301
37593,Thomas Jenkins,19367
9843,David Chan,16714
5580,Bruce Moss,17592
16138,Jamie Williamson,36603
8801,Crystal Schwartz,32285
34344,Sarah Stafford,13947
2886,Anthony Atkins,14187
4758,Brenda Clements,30289
36902,Tammy Walker,2129
5083,Brian Hicks III,2040
28647,Monica Richardson,21131
27284,Melissa Tyler,23010
18025,Jessica Hoffman PhD,38510
12561,Elizabeth Smith,20361
14898,Heidi Miller,32069
8727,Crystal Cortez,32826
3074,Anthony Sanchez,2947
2706,Anna Crane,18507
25722,Mark Adams,21415
9367,Daniel Molina,30503
2019,Andrea Roach,16988
9096,Damon Hayes,39032
39416,Vincent Bell,7380
29901,Nicholas Obrien,36379
12322,Elijah Potts,492
7408,Christina Webb,7433
11378,Donna Dunn,35884
34186,Sarah Davis,29995
30845,Patty Day,5684
26613,Matthew Smith,5188
7869,Christopher Prince,23510
14147,Glenda Jones,15471
31720,Raymond Watson,18149
10261,Dawn Herman,1840
28993,Mr. Matthew Luna,321
10802,Derek Cruz,17660
9387,Daniel Padilla,6669
36673,Sydney Garcia,14025
635,Alexander Mcintosh,9136
761,Alexandria Harris,27035
15319,Jacob Cabrera,20316
7856,Christopher Patel,16880
26391,Matthew Brown,19127
524,Alex Davis,12015
26760,Megan Cohen,38161
39349,Victoria Horton,14167
19979,Joshua Graham,38751
19734,Joseph Johnson,16835
10012,David Lee,29557
27877,Michael Thomas,14843
39714,Wesley Mclaughlin,16928
17134,Jenna Thomas,31136
2367,Angela Clayton,3243
19591,Jose Wiggins,1270
24536,Lisa Hart,13160
16723,Jay Wagner,37306
20612,Justin Joyce,21259
30049,Nicole Craig,22323
37089,Taylor Gregory,16712
25923,Mark Potts,27190
31653,Raven Turner,10016
17641,Jeremy Johnson,5688
24425,Lisa Adams,23467
30914,Paul Hale,13986
23698,Laura Morrow,16581
2354,Angela Brown,17434
1557,Amber Martinez,26815
13974,George Gilbert,16139
1772,Amy Murillo,37882
32268,Richard Martin,34173
30051,Nicole Cunningham,887
27765,Michael Owens,28324
35049,Sharon Jones,15388
7614,Christopher Burke,3454
5296,Brianna Powers,8174
28785,Mr. Brendan Young,29078
31094,Pedro Stewart,29341
35338,Shelley Miller,14626
7728,Christopher Harris,7145
22111,Kenneth Brown,8685
38677,Travis Johnson,11491
27709,Michael Mcdowell,17856
21465,Kathy Murray,25103
687,Alexander Williams,7165
31407,Rachel Duran,16548
714,Alexandra Howard,29230
10686,Denise Rivera,16519
26516,Matthew Lopez,10978
16664,Jason Williams,36320
37699,Thomas Schwartz,34217
37654,Thomas Newton,23595
30449,Pamela Harris,23395
35408,Sherri Hill,30885
19647,Joseph Cole,714
28295,Michelle Wheeler,19279
1744,Amy Kennedy,14026
11967,Dustin Mcdaniel,23562
2467,Angela Melton,27995
21245,Kathleen Davis,1666
17166,Jennifer Bennett,5689
18678,John Bush,3477
35265,Sheila Schwartz,21412
29335,Mrs. Stephanie Miller,30876
28351,Mike Carter,34889
12890,Eric Haynes,34536
39326,Victoria Cox,9713
22626,Kimberly Bernard,34183
4257,Bob Vega,34049
33517,Ryan Porter,16088
10484,Deborah Mccarthy,2031
13783,Gail Armstrong,21605
2460,Angela Massey,27304
1883,Ana Thomas,17283
15113,Ian Davenport,13619
28092,Michelle Clark,23673
15666,James Chen,12263
39115,Vanessa Mclaughlin,14483
1017,Allen Mcintosh,33791
5248,Briana Pittman,19146
33125,Ronald Crawford,19557
10174,David Taylor,2925
4513,Brandon Crawford,32729
19412,Jordan Martinez,34489
34114,Sara Simmons,39422
37959,Timothy Guerra,5291
34123,Sara Thomas,3769
5087,Brian Holmes,10844
32879,Robert Wyatt,23282
15335,Jacob Deleon,18615
8655,Craig Hunt,639
39557,Wanda Sanchez,39481
34507,Scott Kennedy,33771
8998,Cynthia Sexton,1067
20368,Julian Hernandez,32562
32989,Robin Schwartz,22264
24980,Luis Franklin,10687
509,Alejandro Pearson,12536
26193,Mary Jackson,3957
33657,Samantha Eaton,7924
5085,Brian Hobbs,14652
7171,Chris May,14301
26268,Mary Richardson,14030
10057,David Moore,16880
20926,Karen Oconnor,28028
37041,Tasha Meyer,20076
19581,Jose Smith,32885
16181,Janet Elliott,6507
30919,Paul Harding,16793
29102,Mr. Zachary Williams,29952
38848,Troy Williams,1905
10717,Dennis Cabrera,31403
6467,Cassidy Thompson,15793
28229,Michelle Perez,30820
20150,Joy Lewis,14903
5885,Candice Cardenas,14187
26941,Melanie Cook,14235
37407,Theodore Ramos,16145
33029,Rodney Hall,5893
35560,Sonya Miller,36751
39366,Victoria Lara,15134
22006,Kelly Watson,32242
21004,Kari Ramos,5305
36689,Sydney Robbins,15860
4259,Bobby Becker,34064
9469,Daniel Watkins,16738
20941,Karen Ramirez,27491
8629,Craig Cooper,20096
13266,Erin Oconnell,23389
6000,Carlos Jennings,38133
22690,Kimberly Freeman,27408
29265,Mrs. Lisa Lucas DVM,17022
31513,Rachel Wallace,21617
23760,Laura Washington,30894
16025,Jamie Bright,23328
30885,Paul Chen,37879
36470,Susan Clark,13290
7087,Cheryl Maxwell,1788
37576,Thomas Harding,31977
18048,Jessica Lawrence,12155
19583,Jose Strickland,13035
24043,Lee Richard,35753
25377,Margaret Booker,2833
18376,Jimmy Savage,38903
14696,Heather Fuller,10798
10545,Debra Everett,10815
39517,Walter Jacobs,31935
4735,Breanna Simmons,29912
26466,Matthew Harrison,12064
12709,Emily Molina,32352
30520,Pamela Williams,37267
2405,Angela Garcia,27793
1778,Amy Nguyen,12003
22562,Kim Dean,1217
8850,Curtis Hopkins,5509
37021,Tara Robinson DDS,9028
22362,Kevin Green,16407
11742,Dr. Jennifer Weeks,8796
20158,Joy Rojas,22188
24109,Leslie Cook,20793
3512,Ashley Petersen,10066
9201,Daniel Barnes,18173
37026,Tara Smith,29579
17489,Jennifer Taylor,12144
26023,Martin Arnold,8627
22272,Kerri Wright,1486
19211,Jonathan Fields,25507
9956,David Hayes,5518
20188,Juan Andrews,25431
8138,Clifford Fuller,8454
22618,Kimberly Anderson,23983
29828,Nicholas Fuller,20315
33441,Ryan Hall,36453
21729,Keith Bates,23407
4827,Brenda Ramsey,39582
12798,Emma Kramer,5252
384,Adrienne Rodriguez,11118
26686,Maurice Cox,13710
9436,Daniel Smith,8849
61,Aaron Manning,36078
11406,Donna Jones,21395
6759,Charles Daniel,38291
7191,Christian Arnold,32390
7993,Christopher Zuniga,31277
16908,Jeffrey Carr,37830
34722,Sean White,22316
23311,Kurt Scott,16534
32670,Robert Johnson,15500
40241,Zachary Crawford,25694
16400,Jasmine Zimmerman,14177
7944,Christopher Stokes,26755
6840,Charles Moore,14465
4849,Brenda White,6449
36315,Steven Mills,21255
11503,Dorothy Simmons,38561
37458,Theresa Martin,13525
36165,Steve Hood,23272
9679,Darlene Mills,33199
25534,Maria Morales,10893
18830,John King,30875
30158,Nicole Parker,15993
380,Adrienne Matthews,13639
37634,Thomas Miranda,2240
18290,Jill Nelson,5258
22757,Kimberly Malone,34221
10939,Destiny Nichols,32028
27638,Michael Johnson,32066
25789,Mark Ewing,208
27480,Michael Collins,26307
2564,Angelica Chavez,33911
6428,Cassandra Knight,26376
24480,Lisa Davenport,36742
11358,Donna Brown,12935
7770,Christopher Jones,27800
12483,Elizabeth Mccoy,12257
10924,Desiree Thornton,18943
34606,Scott York,20240
23855,Lauren Mendoza,12991
35794,Stephanie Brown,11257
16207,Janet Pratt,23411
34098,Sara Page,34000
37565,Thomas Gonzalez,24734
18937,John Potter,17862
10404,Debbie Johnson,23269
4968,Brett Young,31291
15204,Isaiah Foster,5641
33467,Ryan Kim,23294
19740,Joseph Koch,6531
12791,Emma Costa,11010
5221,Brian Warren,31129
28076,Michelle Brown,15188
12602,Emily Aguilar,32822
9607,Danielle Villanueva,7819
8847,Curtis Gonzalez,10874
6963,Chelsea Alvarado,18486
29472,Nancy Matthews,33771
19726,Joseph Howell,36494
14918,Heidi White,18617
23563,Latasha Wiggins,1588
12899,Eric Hudson,6036
13908,Gary Ramos,9565
35903,Stephanie Melendez,916
35678,Stacie Andrade,31341
27877,Michael Thomas,15128
10808,Derek Gonzalez,986
26178,Mary Henry,14488
28032,Michele Roy,36997
14185,Glenn Riggs,475
37232,Teresa May MD,9465
3599,Audrey Fleming,17667
2043,Andrea White,14362
8456,Corey Gallegos,12829
2360,Angela Carlson,2082
14349,Gregory James,6009
14834,Heather Williams,32798
4249,Blake Thomas,5865
10136,David Sanchez,22836
8098,Clarence Hamilton,23422
26194,Mary Jacobs,6972
18686,John Carrillo,18215
23918,Laurie Johnson,38988
38114,Tina Francis,24921
16058,Jamie Green,21989
40097,Willie Bonilla,35002
36317,Steven Moore,32383
20975,Karen White,7914
2077,Andrew Bryant,15280
18712,John Cox,19788
28496,Mitchell Ayala,33818
22902,Krista Brown,3421
1762,Amy Melendez,26171
17510,Jennifer Watson,33835
33412,Ryan Collins,20511
36150,Stephen Woods,7058
34449,Scott Costa,14883
22734,Kimberly Johnson,28859
7952,Christopher Thompson,30781
27201,Melissa Miller,24470
25605,Mariah Wall,20803
26075,Marvin Wolfe,4509
34713,Sean Soto DVM,1259
4116,Bethany Smith,9181
35186,Shawn Russell,13886
28575,Molly Russell,24967
1007,Allen Estes,31140
2923,Anthony Daniels,30269
32498,Robert Bailey,37248
11265,Donald Hendrix,5289
40018,William Roberts,9626
37245,Teresa Olson,10672
3619,Audrey Williams,33952
14083,Gina Coffey,34681
17325,Jennifer Johnson,21965
40077,William Waters,29922
20310,Julia Dominguez,17370
39216,Veronica Smith,15655
10000,David Kelley,9322
32,Aaron Fox,4872
32634,Robert Hartman,23335
11494,Dorothy Gonzalez,12896
19391,Jordan Gordon,18338
32541,Robert Carter,12059
25363,Marcus Warren,18104
39921,William Hunter,22470
31624,Randy Sexton,36963
32480,Rita Sandoval,30419
8804,Crystal Smith,35812
34230,Sarah Hernandez,3131
7587,Christopher Barnett DDS,1829
23746,Laura Taylor,8118
30604,Patricia Hart,37591
28117,Michelle Evans,20405
31050,Paula Gray,33763
8134,Clayton Thomas,6470
1702,Amy Garcia,27493
1384,Amanda Obrien,34517
8737,Crystal Faulkner,4232
38740,Trevor Farrell,26039
14499,Hannah Barrett,8739
5727,Caitlin Davis,39419
30161,Nicole Perez,24173
10058,David Morales,28409
2629,Ann Alvarez,4247
24256,Linda Lutz,34534
28361,Mike Moore,1643
29200,Mrs. Hannah Davis MD,1213
29513,Natalie Bauer,21300
9674,Darlene Carr,18484
17809,Jerry Ward,13511
7264,Christina Baker,8169
32712,Robert May,12001
34445,Scott Collins,30401
30407,Pamela Bauer,21924
13425,Evelyn Hinton,1902
13281,Erin Ross,9096
35166,Shawn Miller,13914
19046,John Woodard,8729
1107,Allison Smith,34708
14493,Haley Williams,21880
15301,Jaclyn Coleman,24264
9023,Cynthia Williams,32311
15990,James Webb,18947
23327,Kyle Brown,24098
16305,Jared Schmitt,29296
16368,Jasmine Lawrence,13763
34359,Sarah Wade,10401
2492,Angela Price,10090
21266,Kathleen Humphrey,22693
39508,Walter Erickson,16874
15376,Jacob Marshall,18377
9945,David Harding,3049
25047,Luke Santiago,38871
12347,Elizabeth Boone,13488
30663,Patricia Poole,30931
8561,Courtney Gonzalez,7391
1765,Amy Miles,17459
38824,Troy Lyons,32485
37836,Tiffany Myers,16121
532,Alex Herrera,15054
35649,Stacey Oconnell,16893
34949,Shannon Rocha,7535
29914,Nicholas Reed,17840
10140,David Schmidt,21018
27724,Michael Middleton,12333
38571,Tracy Johnson DDS,24541
38207,Todd Cox,35520
10355,Deanna Gonzalez,11580
34589,Scott Turner,6253
5256,Brianna Allen,6017
8055,Cindy Herrera,29948
7576,Christopher Anderson,12672
2118,Andrew Garcia,22400
32733,Robert Moore,2532
40201,Yvonne Decker,24171
37830,Tiffany Moody,3904
23668,Laura Hunt,12094
4831,Brenda Rodriguez,38036
39335,Victoria Gallagher,28207
16405,Jason Allen,19554
32294,Richard Nelson,23970
19698,Joseph Good,36912
15141,Ian Tyler,21081
5843,Cameron Johnson,33763
25607,Marie Case,18646
1389,Amanda Ortega,2705
9538,Danielle Henderson,21149
17704,Jeremy Wells,11025
20845,Karen Eaton,26577
6712,Charlene Lewis,18508
8438,Connor Simmons,23770
30934,Paul Kaiser,21647
17056,Jeffrey Salazar,16474
34043,Sara Campbell,28909
15633,James Booker,363
12436,Elizabeth Herrera,21305
27638,Michael Johnson,14193
31980,Reginald Jimenez,24259
23449,Lacey Russell,28744
18537,Joe Bennett,1611
20332,Julia Melendez,24194
4959,Brett Schaefer,8599
1052,Allison Campbell,176
25054,Lydia Gallegos,38184
31034,Paul Woodard,18409
34546,Scott Porter,18149
32669,Robert Jimenez,25972
5390,Brittany Hunt,28977
8481,Corey Webb,21872
30403,Pamela Anderson,2317
9608,Danielle Wagner,28456
17894,Jesse Waters,28909
20733,Kaitlyn Bates,16215
4104,Bethany Hardy,14447
786,Alexis Brown,10605
12937,Eric Mendoza,25077
10400,Debbie Fernandez,10126
30936,Paul Key,775
113,Aaron Walker,29606
18423,Joan Washington,36208
26497,Matthew Kane,33198
27152,Melissa Holland,17606
34243,Sarah Jackson,15092
18819,John Johnson,6649
16798,Jeff Lin,2846
2699,Anna Buckley,39334
28741,Morgan Rasmussen,11509
32926,Robin Brown,10289
18972,John Sanders,29521
7367,Christina Perry,15409
27638,Michael Johnson,23391
1610,Amber Valdez,21399
32186,Richard Davis,23619
17556,Jeremiah Bender,16880
10068,David Navarro,9559
15893,James Payne,19419
25868,Mark Lee,18833
3558,Ashley Thomas,37949
22669,Kimberly Decker,15121
5037,Brian Elliott,13260
13984,George Hartman,39115
19159,Jonathan Austin,35971
2329,Angel Smith,21210
3393,Ashley English,9670
35824,Stephanie Diaz,31883
26221,Mary Mathis,5917
40169,Yolanda Harris,1334
12043,Dylan Hernandez,7196
26494,Matthew Johnson,39063
3303,Arthur Barker,17850
23727,Laura Russo,14559
254,Adam May,16488
16807,Jeff Perez,434
486,Alejandra Clark,8634
10257,Dawn Harding,27006
32572,Robert Day,38794
675,Alexander Stewart,31051
7596,Christopher Bentley,16448
20191,Juan Barnett,34036
33462,Ryan Johnson,27871
7679,Christopher Fitzpatrick,33752
34233,Sarah Hill,2613
18859,John Martin,31704
27949,Michaela West,17407
15513,Jacqueline Phelps,26796
26557,Matthew Nguyen,13359
27237,Melissa Reyes,23172
25361,Marcus Turner,9420
32612,Robert Gill,2342
30796,Patrick Parrish,35605
26676,Maureen Salazar,31710
17074,Jeffrey Taylor,12575
35469,Sherry Torres,34006
34053,Sara Crawford,32861
